Product_Id,Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total,Store_Age,Is_New_Store,Price_Per_Weight,Price_Per_Area,Is_Tier1,Is_Large_Store,Premium_in_Tier1,Product_Sugar_Content_Encoded,Product_Type_Encoded,Store_Type_Encoded
FD3221,12.9,Regular,0.154,Fruits and Vegetables,146.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,3502.55,15,0,11.361735089078234,894.390243902439,0,0,0,2,6,3
FD7362,12.74,Low Sugar,0.05,Dairy,152.27,OUT004,2009,Medium,Tier 2,Supermarket Type2,3580.76,15,0,11.942745098039216,2537.8333333333335,0,0,0,0,4,3
FD5134,10.47,Low Sugar,0.038,Frozen Foods,108.94,OUT002,1998,Small,Tier 3,Food Mart,2180.41,26,0,10.39503816793893,2269.583333333333,0,0,0,0,5,1
NC5153,11.11,No Sugar,0.297,Health and Hygiene,185.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,3896.79,15,0,16.701438848920866,604.9511400651465,0,0,0,1,8,3
DR5458,12.75,Low Sugar,0.093,Soft Drinks,116.25,OUT004,2009,Medium,Tier 2,Supermarket Type2,2845.42,15,0,9.110501567398119,1128.6407766990292,0,0,0,0,14,3
NC7384,9.77,No Sugar,0.084,Others,175.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,3387.81,15,0,17.967280163599185,1869.3617021276596,0,0,0,1,11,3
FD8509,13.91,Low Sugar,0.022,Fruits and Vegetables,132.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,3445.66,15,0,9.53448275862069,4147.5,0,0,0,0,6,3
FD6886,12.72,Low Sugar,0.094,Fruits and Vegetables,202.75,OUT001,1987,High,Tier 2,Supermarket Type1,4609.12,37,0,15.926944226237234,1949.519230769231,0,1,0,0,6,2
FD2525,11.29,Regular,0.084,Baking Goods,96.76,OUT002,1998,Small,Tier 3,Food Mart,2117.59,26,0,8.562831858407081,1029.3617021276596,0,0,0,2,0,1
FD6934,11.63,Low Sugar,0.074,Snack Foods,114.86,OUT004,2009,Medium,Tier 2,Supermarket Type2,2562.71,15,0,9.867697594501717,1367.3809523809525,0,0,0,0,13,3
DR1467,12.58,Low Sugar,0.12,Soft Drinks,141.38,OUT004,2009,Medium,Tier 2,Supermarket Type2,3320.87,15,0,11.229547259729944,1087.5384615384614,0,0,0,0,14,3
FD6393,13.02,Low Sugar,0.021,Canned,148.14,OUT004,2009,Medium,Tier 2,Supermarket Type2,3557.97,15,0,11.369148119723715,4778.709677419354,0,0,0,0,3,3
FD1937,11.77,Regular,0.076,Canned,150.59,OUT004,2009,Medium,Tier 2,Supermarket Type2,3327.04,15,0,12.783531409168083,1751.0465116279072,0,0,0,2,3,3
FD6307,13.85,Low Sugar,0.054,Fruits and Vegetables,216.44,OUT003,1999,Medium,Tier 1,Departmental Store,5143.16,25,0,15.616161616161616,3381.875,1,0,1,0,6,0
FD203,9.35,Regular,0.126,Breads,111.24,OUT001,1987,High,Tier 2,Supermarket Type1,2778.51,37,0,11.884615384615385,817.9411764705882,0,1,0,2,1,2
FD7568,11.59,Low Sugar,0.021,Snack Foods,192.9,OUT001,1987,High,Tier 2,Supermarket Type1,4151.13,37,0,16.629310344827587,6222.580645161291,0,1,0,0,13,2
FD187,7.94,Low Sugar,0.014,Dairy,101.99,OUT002,1998,Small,Tier 3,Food Mart,1422.41,26,0,12.828930817610061,4249.583333333333,0,0,0,0,4,1
DR1883,10.78,Low Sugar,0.154,Hard Drinks,106.5,OUT002,1998,Small,Tier 3,Food Mart,2200.21,26,0,9.870250231696016,649.390243902439,0,0,0,0,7,1
FD7281,14.73,Low Sugar,0.039,Frozen Foods,131.62,OUT004,2009,Medium,Tier 2,Supermarket Type2,3608.54,15,0,8.92944369063772,2686.122448979592,0,0,0,0,5,3
FD3869,16.41,Low Sugar,0.064,Meat,191.07,OUT003,1999,Medium,Tier 1,Departmental Store,5204.52,25,0,11.636419001218025,2582.027027027027,1,0,1,0,10,0
FD1849,9.63,Low Sugar,0.011,Dairy,125.43,OUT001,1987,High,Tier 2,Supermarket Type1,2327.55,37,0,13.011410788381742,5972.857142857144,0,1,0,0,4,2
FD6971,11.6,Low Sugar,0.034,Fruits and Vegetables,113.54,OUT004,2009,Medium,Tier 2,Supermarket Type2,2530.35,15,0,9.779500430663223,2580.4545454545455,0,0,0,0,6,3
FD2231,14.5,Low Sugar,0.052,Snack Foods,151.13,OUT004,2009,Medium,Tier 2,Supermarket Type2,3953.93,15,0,10.415575465196417,2437.5806451612902,0,0,0,0,13,3
FD1807,14.51,Low Sugar,0.076,Snack Foods,172.52,OUT003,1999,Medium,Tier 1,Departmental Store,4395.34,25,0,11.88154269972452,2006.0465116279072,1,0,1,0,13,0
DR3844,11.38,Regular,0.062,Soft Drinks,191.36,OUT001,1987,High,Tier 2,Supermarket Type1,4073.7,37,0,16.80070237050044,2657.7777777777783,0,1,0,2,14,2
FD3888,10.88,Low Sugar,0.124,Snack Foods,121.85,OUT004,2009,Medium,Tier 2,Supermarket Type2,2536.83,15,0,11.189164370982551,909.3283582089551,0,0,0,0,13,3
DR7816,9.41,Low Sugar,0.054,Soft Drinks,102.47,OUT002,1998,Small,Tier 3,Food Mart,1808.88,26,0,10.87791932059448,1601.09375,0,0,0,0,14,1
FD465,12.87,Regular,0.091,Baking Goods,115.2,OUT002,1998,Small,Tier 3,Food Mart,875.43,26,0,8.944099378881988,1140.5940594059407,0,0,0,2,0,1
FD1294,10.74,Low Sugar,0.073,Starchy Foods,180.4,OUT004,2009,Medium,Tier 2,Supermarket Type2,3703.8,15,0,16.78139534883721,2173.4939759036147,0,0,0,0,15,3
FD675,12.33,Low Sugar,0.063,Baking Goods,158.14,OUT004,2009,Medium,Tier 2,Supermarket Type2,3608.21,15,0,12.815235008103727,2166.301369863014,0,0,0,0,0,3
FD21,9.71,Regular,0.051,Frozen Foods,202.69,OUT003,1999,Medium,Tier 1,Departmental Store,6299.08,25,0,20.852880658436213,3322.786885245902,1,0,1,2,5,0
FD2937,15.37,Low Sugar,0.035,Fruits and Vegetables,174.97,OUT001,1987,High,Tier 2,Supermarket Type1,4638.92,37,0,11.376462938881666,3888.2222222222217,0,1,0,0,6,2
NC275,12.0,No Sugar,0.118,Household,81.91,OUT002,1998,Small,Tier 3,Food Mart,1739.34,26,0,6.82014987510408,639.921875,0,0,0,1,9,1
FD8107,11.1,Low Sugar,0.008,Dairy,153.22,OUT004,2009,Medium,Tier 2,Supermarket Type2,3228.92,15,0,13.791179117911792,8512.22222222222,0,0,0,0,4,3
FD7630,12.61,Low Sugar,0.074,Frozen Foods,106.46,OUT004,2009,Medium,Tier 2,Supermarket Type2,2614.54,15,0,8.43581616481775,1267.3809523809525,0,0,0,0,5,3
FD7902,10.67,Low Sugar,0.084,Frozen Foods,119.7,OUT001,1987,High,Tier 2,Supermarket Type1,2445.56,37,0,11.207865168539326,1273.404255319149,0,1,0,0,5,2
FD7259,14.6,Low Sugar,0.112,Snack Foods,173.31,OUT003,1999,Medium,Tier 1,Departmental Store,4430.15,25,0,11.862422997946613,1420.5737704918033,1,0,1,0,13,0
FD6928,12.95,Low Sugar,0.021,Dairy,145.95,OUT004,2009,Medium,Tier 2,Supermarket Type2,3497.6,15,0,11.261574074074074,4708.064516129032,0,0,0,0,4,3
FD372,12.28,Regular,0.132,Fruits and Vegetables,133.39,OUT002,1998,Small,Tier 3,Food Mart,639.55,26,0,10.85353946297803,939.3661971830984,0,0,0,2,6,1
DR8646,15.68,Regular,0.013,Soft Drinks,154.19,OUT003,1999,Medium,Tier 1,Departmental Store,4283.24,25,0,9.827278521351179,6703.913043478261,1,0,1,2,14,0
FD560,8.53,Regular,0.066,Fruits and Vegetables,85.88,OUT003,1999,Medium,Tier 1,Departmental Store,5065.7,25,0,10.056206088992974,1130.0,1,0,0,2,6,0
FD6280,11.69,Regular,0.076,Canned,132.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,2945.62,15,0,11.357264957264958,1545.1162790697674,0,0,0,2,3,3
DR2733,11.25,Low Sugar,0.048,Soft Drinks,140.27,OUT004,2009,Medium,Tier 2,Supermarket Type2,2996.83,15,0,12.457371225577266,2418.448275862069,0,0,0,0,14,3
FD7013,15.46,Low Sugar,0.028,Frozen Foods,197.86,OUT003,1999,Medium,Tier 1,Departmental Store,5127.44,25,0,12.789915966386555,5206.842105263158,1,0,1,0,5,0
NC3316,11.67,No Sugar,0.039,Household,167.34,OUT004,2009,Medium,Tier 2,Supermarket Type2,3646.79,15,0,14.32705479452055,3415.1020408163263,0,0,0,1,9,3
FD7200,15.33,Regular,0.01,Frozen Foods,172.3,OUT001,1987,High,Tier 2,Supermarket Type1,4574.95,37,0,11.23207301173403,8615.0,0,1,0,2,5,2
DR5017,12.92,Low Sugar,0.04,Hard Drinks,136.02,OUT004,2009,Medium,Tier 2,Supermarket Type2,3288.04,15,0,10.51972157772622,2720.4,0,0,0,0,7,3
FD5620,9.05,Low Sugar,0.033,Snack Foods,136.87,OUT001,1987,High,Tier 2,Supermarket Type1,2432.22,37,0,15.107064017660043,3183.0232558139533,0,1,0,0,13,2
FD2245,12.49,Low Sugar,0.171,Snack Foods,142.49,OUT004,2009,Medium,Tier 2,Supermarket Type2,3323.57,15,0,11.3992,787.2375690607735,0,0,0,0,13,3
FD1927,14.94,Regular,0.018,Dairy,196.74,OUT001,1987,High,Tier 2,Supermarket Type1,4986.87,37,0,13.159866220735788,7026.4285714285725,0,1,0,2,4,2
FD3106,14.03,Regular,0.048,Dairy,144.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,3708.97,15,0,10.276353276353277,2487.5862068965516,0,0,0,2,4,3
FD8489,11.54,Regular,0.06,Fruits and Vegetables,140.71,OUT004,2009,Medium,Tier 2,Supermarket Type2,3071.94,15,0,12.182683982683985,2010.1428571428576,0,0,0,2,6,3
FD7042,9.13,Low Sugar,0.113,Dairy,114.59,OUT002,1998,Small,Tier 3,Food Mart,1993.25,26,0,12.537199124726477,931.6260162601626,0,0,0,0,4,1
NC59,13.71,No Sugar,0.113,Household,152.88,OUT003,1999,Medium,Tier 1,Departmental Store,5975.5,25,0,11.142857142857142,1242.9268292682927,1,0,1,1,9,0
FD4316,12.41,Low Sugar,0.029,Frozen Foods,118.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,2808.07,15,0,9.512882447665056,3029.4871794871797,0,0,0,0,5,3
FD4025,10.2,Regular,0.04,Meat,157.81,OUT004,2009,Medium,Tier 2,Supermarket Type2,3119.7,15,0,15.4564152791381,3156.2,0,0,0,2,10,3
FD7490,12.37,Regular,0.096,Fruits and Vegetables,159.01,OUT004,2009,Medium,Tier 2,Supermarket Type2,3635.05,15,0,12.844103392568659,1500.0943396226414,0,0,0,2,6,3
FD5446,11.25,Regular,0.041,Fruits and Vegetables,153.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,3272.71,15,0,13.651865008880995,3014.1176470588234,0,0,0,2,6,3
NC4936,13.68,No Sugar,0.071,Household,166.14,OUT001,1987,High,Tier 2,Supermarket Type1,4075.6,37,0,12.135865595325054,2051.1111111111113,0,1,0,1,9,2
FD1059,12.28,Low Sugar,0.026,Snack Foods,154.38,OUT004,2009,Medium,Tier 2,Supermarket Type2,3518.7,15,0,12.561432058584215,4288.333333333334,0,0,0,0,13,3
FD7324,11.69,Regular,0.098,Meat,144.09,OUT004,2009,Medium,Tier 2,Supermarket Type2,3175.59,15,0,12.315384615384616,1334.1666666666667,0,0,0,2,10,3
FD1918,10.9,Regular,0.083,Snack Foods,121.33,OUT004,2009,Medium,Tier 2,Supermarket Type2,2531.05,15,0,11.120989917506874,1304.6236559139784,0,0,0,2,13,3
NC6581,14.24,No Sugar,0.007,Household,184.21,OUT001,1987,High,Tier 2,Supermarket Type1,4572.42,37,0,12.92701754385965,10835.882352941177,0,1,0,1,9,2
NC1160,13.22,No Sugar,0.292,Household,195.82,OUT001,1987,High,Tier 2,Supermarket Type1,4579.84,37,0,14.801209372637944,648.4105960264901,0,1,0,1,9,2
FD8281,7.86,Low Sugar,0.064,Snack Foods,90.25,OUT002,1998,Small,Tier 3,Food Mart,1208.89,26,0,11.467598475222363,1219.5945945945946,0,0,0,0,13,1
FD1830,14.32,Low Sugar,0.041,Baking Goods,200.93,OUT001,1987,High,Tier 2,Supermarket Type1,4932.32,37,0,14.021632937892534,3939.803921568627,0,1,0,0,0,2
FD4708,10.89,Low Sugar,0.061,Frozen Foods,84.31,OUT002,1998,Small,Tier 3,Food Mart,1771.29,26,0,7.734862385321101,1187.4647887323945,0,0,0,0,5,1
FD1942,11.99,Regular,0.032,Meat,164.02,OUT004,2009,Medium,Tier 2,Supermarket Type2,3651.79,15,0,13.668333333333335,3905.2380952380954,0,0,0,2,10,3
NC5580,13.39,No Sugar,0.175,Health and Hygiene,160.31,OUT004,2009,Medium,Tier 2,Supermarket Type2,3892.72,15,0,11.963432835820896,866.5405405405405,0,0,0,1,8,3
FD4527,12.92,Regular,0.027,Fruits and Vegetables,131.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,3198.09,15,0,10.17633410672854,3556.2162162162167,0,0,0,2,6,3
NC1028,13.37,No Sugar,0.053,Health and Hygiene,174.51,OUT001,1987,High,Tier 2,Supermarket Type1,4178.6,37,0,13.042600896860987,2770.0,0,1,0,1,8,2
FD1392,15.37,Low Sugar,0.033,Meat,134.74,OUT004,2009,Medium,Tier 2,Supermarket Type2,3816.49,15,0,8.760728218465541,3133.4883720930234,0,0,0,0,10,3
FD182,7.99,Low Sugar,0.033,Fruits and Vegetables,86.79,OUT001,1987,High,Tier 2,Supermarket Type1,2915.49,37,0,10.84875,2018.3720930232557,0,1,0,0,6,2
NC7570,13.94,No Sugar,0.06,Household,171.91,OUT003,1999,Medium,Tier 1,Departmental Store,4254.14,25,0,12.323297491039426,2455.857142857143,1,0,1,1,9,0
FD4076,11.15,Regular,0.058,Canned,101.35,OUT002,1998,Small,Tier 3,Food Mart,2178.37,26,0,9.081541218637993,1490.441176470588,0,0,0,2,3,1
NC1739,10.22,No Sugar,0.024,Household,186.52,OUT004,2009,Medium,Tier 2,Supermarket Type2,3711.48,15,0,18.23264907135875,5485.882352941177,0,0,0,1,9,3
FD5813,13.05,Low Sugar,0.04,Fruits and Vegetables,103.08,OUT004,2009,Medium,Tier 2,Supermarket Type2,2642.99,15,0,7.892802450229708,2061.6,0,0,0,0,6,3
FD7131,13.01,Low Sugar,0.052,Frozen Foods,144.55,OUT004,2009,Medium,Tier 2,Supermarket Type2,3484.17,15,0,11.10215053763441,2331.451612903226,0,0,0,0,5,3
FD5843,13.45,Regular,0.106,Baking Goods,141.05,OUT004,2009,Medium,Tier 2,Supermarket Type2,3511.42,15,0,10.47919762258544,1215.948275862069,0,0,0,2,0,3
NC4933,9.4,No Sugar,0.011,Household,141.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,2598.06,15,0,15.0,6721.4285714285725,0,0,0,1,9,3
FD1795,11.45,Regular,0.052,Baking Goods,154.54,OUT004,2009,Medium,Tier 2,Supermarket Type2,3335.9,15,0,13.485165794066319,2492.5806451612902,0,0,0,2,0,3
NC1491,9.72,No Sugar,0.047,Household,139.61,OUT004,2009,Medium,Tier 2,Supermarket Type2,2639.27,15,0,14.348406988694759,2449.2982456140353,0,0,0,1,9,3
FD7188,11.43,Low Sugar,0.004,Fruits and Vegetables,163.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,3509.33,15,0,14.272727272727273,11662.857142857143,0,0,0,0,6,3
FD3917,8.86,Low Sugar,0.173,Fruits and Vegetables,110.44,OUT002,1998,Small,Tier 3,Food Mart,1847.19,26,0,12.450958286358512,603.4972677595629,0,0,0,0,6,1
NC2461,10.93,No Sugar,0.082,Household,109.82,OUT001,1987,High,Tier 2,Supermarket Type1,2301.97,37,0,10.038391224862888,1193.695652173913,0,1,0,1,9,2
FD581,14.73,Regular,0.139,Starchy Foods,170.69,OUT003,1999,Medium,Tier 1,Departmental Store,5890.72,25,0,11.580054274084125,1145.5704697986575,1,0,1,2,15,0
FD188,14.44,Low Sugar,0.036,Snack Foods,134.53,OUT003,1999,Medium,Tier 1,Departmental Store,6410.25,25,0,9.310034602076126,2924.5652173913045,1,0,0,0,13,0
FD8726,15.77,Low Sugar,0.044,Dairy,155.23,OUT003,1999,Medium,Tier 1,Departmental Store,4324.91,25,0,9.837135614702154,2874.6296296296296,1,0,1,0,4,0
FD6184,14.05,Low Sugar,0.191,Snack Foods,130.02,OUT004,2009,Medium,Tier 2,Supermarket Type2,3420.56,15,0,9.2475106685633,646.8656716417911,0,0,0,0,13,3
DR153,11.58,Low Sugar,0.119,Soft Drinks,146.45,OUT004,2009,Medium,Tier 2,Supermarket Type2,2372.03,15,0,12.635893011216565,1135.2713178294573,0,0,0,0,14,3
NC6094,13.95,No Sugar,0.141,Health and Hygiene,136.71,OUT004,2009,Medium,Tier 2,Supermarket Type2,3534.48,15,0,9.79297994269341,905.3642384105962,0,0,0,1,8,3
NC3700,12.52,No Sugar,0.052,Household,141.3,OUT004,2009,Medium,Tier 2,Supermarket Type2,3306.31,15,0,11.276935355147646,2279.0322580645166,0,0,0,1,9,3
NC4204,14.74,No Sugar,0.067,Household,142.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,3832.21,15,0,9.661016949152541,1850.6493506493507,0,0,0,1,9,3
FD4112,11.34,Regular,0.03,Fruits and Vegetables,196.92,OUT001,1987,High,Tier 2,Supermarket Type1,4178.27,37,0,17.34977973568282,4923.0,0,1,0,2,6,2
NC6820,15.72,No Sugar,0.028,Health and Hygiene,147.45,OUT001,1987,High,Tier 2,Supermarket Type1,4155.54,37,0,9.373808010171645,3880.2631578947367,0,1,0,1,8,2
FD5220,12.46,Low Sugar,0.115,Dairy,153.71,OUT004,2009,Medium,Tier 2,Supermarket Type2,3545.32,15,0,12.326383319967922,1229.68,0,0,0,0,4,3
FD5029,10.95,Low Sugar,0.013,Dairy,111.91,OUT001,1987,High,Tier 2,Supermarket Type1,2349.15,37,0,10.210766423357665,4865.652173913043,0,1,0,0,4,2
FD3547,13.26,Low Sugar,0.023,Fruits and Vegetables,152.64,OUT004,2009,Medium,Tier 2,Supermarket Type2,3704.99,15,0,11.50263752825923,4625.454545454545,0,0,0,0,6,3
FD7563,11.52,Low Sugar,0.042,Canned,157.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,3412.98,15,0,13.66695576756288,3030.3846153846152,0,0,0,0,3,3
FD3713,15.47,Low Sugar,0.031,Dairy,160.95,OUT003,1999,Medium,Tier 1,Departmental Store,4374.76,25,0,10.397286821705425,3925.6097560975604,1,0,1,0,4,0
FD4819,13.87,Regular,0.126,Fruits and Vegetables,163.18,OUT001,1987,High,Tier 2,Supermarket Type1,4059.53,37,0,11.75648414985591,1199.8529411764705,0,1,0,2,6,2
FD6875,9.56,Low Sugar,0.145,Dairy,116.65,OUT002,1998,Small,Tier 3,Food Mart,2133.46,26,0,12.189132706374085,752.5806451612904,0,0,0,0,4,1
NC4618,16.46,No Sugar,0.041,Health and Hygiene,121.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,3799.77,15,0,7.400121432908317,2389.803921568627,0,0,0,1,8,3
NC4363,11.92,No Sugar,0.125,Household,106.3,OUT001,1987,High,Tier 2,Supermarket Type1,2454.49,37,0,8.910310142497904,787.4074074074074,0,1,0,1,9,2
FD727,12.4,Low Sugar,0.075,Canned,152.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,3518.02,15,0,12.326349717969379,1799.6470588235295,0,0,0,0,3,3
FD4096,17.58,Low Sugar,0.033,Frozen Foods,169.66,OUT003,1999,Medium,Tier 1,Departmental Store,5030.53,25,0,9.64525298465037,3945.581395348837,1,0,1,0,5,0
DR4921,15.73,Low Sugar,0.102,Hard Drinks,132.78,OUT004,2009,Medium,Tier 2,Supermarket Type2,3856.65,15,0,8.435832274459974,1185.5357142857144,0,0,0,0,7,3
DR2441,13.2,Low Sugar,0.133,Hard Drinks,119.63,OUT004,2009,Medium,Tier 2,Supermarket Type2,3015.69,15,0,9.056018168054505,836.5734265734264,0,0,0,0,7,3
DR3161,11.87,Low Sugar,0.031,Hard Drinks,124.59,OUT004,2009,Medium,Tier 2,Supermarket Type2,2816.57,15,0,10.487373737373739,3038.780487804878,0,0,0,0,7,3
FD2812,13.31,Low Sugar,0.012,Meat,193.19,OUT001,1987,High,Tier 2,Supermarket Type1,4545.39,37,0,14.503753753753752,8781.363636363636,0,1,0,0,10,2
FD1560,9.16,Low Sugar,0.047,Dairy,123.95,OUT002,1998,Small,Tier 3,Food Mart,2192.38,26,0,13.51690294438386,2174.561403508772,0,0,0,0,4,1
NC8661,9.57,No Sugar,0.015,Health and Hygiene,144.1,OUT004,2009,Medium,Tier 2,Supermarket Type2,2696.29,15,0,15.041753653444676,5763.999999999999,0,0,0,1,8,3
FD565,13.34,Low Sugar,0.048,Frozen Foods,154.53,OUT003,1999,Medium,Tier 1,Departmental Store,5707.41,25,0,11.575280898876406,2664.310344827586,1,0,1,0,5,0
NC1579,14.06,No Sugar,0.042,Household,141.08,OUT004,2009,Medium,Tier 2,Supermarket Type2,3650.56,15,0,10.027007818052596,2713.076923076923,0,0,0,1,9,3
DR2331,11.27,Low Sugar,0.031,Soft Drinks,154.9,OUT004,2009,Medium,Tier 2,Supermarket Type2,3301.18,15,0,13.732269503546101,3778.048780487805,0,0,0,0,14,3
FD5485,10.76,Low Sugar,0.025,Meat,186.22,OUT004,2009,Medium,Tier 2,Supermarket Type2,3827.47,15,0,17.29062209842154,5320.571428571428,0,0,0,0,10,3
NC7621,15.38,No Sugar,0.011,Household,186.3,OUT001,1987,High,Tier 2,Supermarket Type1,4872.9,37,0,12.105263157894736,8871.428571428572,0,1,0,1,9,2
FD4517,14.84,Low Sugar,0.068,Baking Goods,179.73,OUT001,1987,High,Tier 2,Supermarket Type1,4617.07,37,0,12.103030303030303,2304.230769230769,0,1,0,0,0,2
NC7872,12.8,No Sugar,0.034,Others,147.19,OUT004,2009,Medium,Tier 2,Supermarket Type2,3488.76,15,0,11.49024199843872,3345.2272727272725,0,0,0,1,11,3
FD2394,14.31,Regular,0.031,Snack Foods,140.49,OUT004,2009,Medium,Tier 2,Supermarket Type2,3693.69,15,0,9.810754189944134,3426.5853658536585,0,0,0,2,13,3
FD6996,9.81,Low Sugar,0.086,Snack Foods,94.37,OUT002,1998,Small,Tier 3,Food Mart,1734.38,26,0,9.609979633401222,983.0208333333335,0,0,0,0,13,1
FD5406,13.23,Low Sugar,0.021,Frozen Foods,107.87,OUT004,2009,Medium,Tier 2,Supermarket Type2,2783.36,15,0,8.147280966767372,3479.677419354839,0,0,0,0,5,3
FD2329,13.25,Low Sugar,0.2,Starchy Foods,198.32,OUT001,1987,High,Tier 2,Supermarket Type1,4637.97,37,0,14.956259426847662,944.3809523809523,0,1,0,0,15,2
NC4958,11.56,No Sugar,0.098,Household,122.14,OUT004,2009,Medium,Tier 2,Supermarket Type2,2697.95,15,0,10.556611927398444,1130.9259259259259,0,0,0,1,9,3
FD1850,12.62,Low Sugar,0.007,Starchy Foods,181.96,OUT001,1987,High,Tier 2,Supermarket Type1,4159.59,37,0,14.40696753760887,10703.529411764706,0,1,0,0,15,2
FD7208,14.05,Regular,0.113,Dairy,140.02,OUT004,2009,Medium,Tier 2,Supermarket Type2,3625.22,15,0,9.958748221906117,1138.3739837398375,0,0,0,2,4,3
FD6297,14.73,Low Sugar,0.023,Fruits and Vegetables,113.04,OUT004,2009,Medium,Tier 2,Supermarket Type2,3227.71,15,0,7.668928086838535,3425.4545454545455,0,0,0,0,6,3
NC7482,14.3,No Sugar,0.037,Household,121.43,OUT004,2009,Medium,Tier 2,Supermarket Type2,3300.95,15,0,8.485674353598881,2583.617021276596,0,0,0,1,9,3
FD4907,13.32,Low Sugar,0.027,Fruits and Vegetables,167.54,OUT001,1987,High,Tier 2,Supermarket Type1,4023.18,37,0,12.568642160540135,4528.108108108108,0,1,0,0,6,2
FD290,14.98,Low Sugar,0.092,Starchy Foods,150.59,OUT001,1987,High,Tier 2,Supermarket Type1,3291.12,37,0,10.04603068712475,1476.372549019608,0,1,0,0,15,2
FD2518,16.36,Low Sugar,0.011,Canned,160.12,OUT001,1987,High,Tier 2,Supermarket Type1,4558.21,37,0,9.781307269395235,7624.7619047619055,0,1,0,0,3,2
FD4035,12.24,Low Sugar,0.072,Frozen Foods,157.59,OUT004,2009,Medium,Tier 2,Supermarket Type2,3576.25,15,0,12.864489795918368,1921.8292682926833,0,0,0,0,5,3
FD8121,8.65,Regular,0.044,Fruits and Vegetables,146.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,2531.62,15,0,16.876443418013857,2706.4814814814818,0,0,0,2,6,3
FD5805,16.05,Low Sugar,0.066,Snack Foods,183.0,OUT003,1999,Medium,Tier 1,Departmental Store,4957.75,25,0,11.394769613947695,2407.8947368421054,1,0,1,0,13,0
FD8307,13.28,Low Sugar,0.061,Canned,175.71,OUT001,1987,High,Tier 2,Supermarket Type1,4182.02,37,0,13.221218961625283,2474.7887323943664,0,1,0,0,3,2
FD601,13.53,Regular,0.11,Frozen Foods,160.24,OUT004,2009,Medium,Tier 2,Supermarket Type2,3920.91,15,0,11.83456425406204,1335.3333333333335,0,0,0,2,5,3
DR3802,15.35,Regular,0.081,Soft Drinks,162.2,OUT003,1999,Medium,Tier 1,Departmental Store,4372.2,25,0,10.559895833333332,1782.4175824175823,1,0,1,2,14,0
FD709,12.97,Low Sugar,0.129,Frozen Foods,133.31,OUT004,2009,Medium,Tier 2,Supermarket Type2,3243.32,15,0,10.270416024653313,959.0647482014388,0,0,0,0,5,3
FD775,14.08,Low Sugar,0.162,Canned,127.79,OUT004,2009,Medium,Tier 2,Supermarket Type2,3381.6,15,0,9.069552874378992,742.9651162790698,0,0,0,0,3,3
DR817,11.69,Low Sugar,0.019,Soft Drinks,122.03,OUT004,2009,Medium,Tier 2,Supermarket Type2,2723.16,15,0,10.42991452991453,4207.931034482759,0,0,0,0,14,3
DR5673,9.23,Low Sugar,0.08,Soft Drinks,176.94,OUT004,2009,Medium,Tier 2,Supermarket Type2,3292.66,15,0,19.149350649350648,1966.0,0,0,0,0,14,3
FD1272,11.67,Low Sugar,0.089,Fruits and Vegetables,115.27,OUT004,2009,Medium,Tier 2,Supermarket Type2,2582.01,15,0,9.869006849315069,1164.3434343434344,0,0,0,0,6,3
FD7456,12.1,Low Sugar,0.031,Canned,122.32,OUT004,2009,Medium,Tier 2,Supermarket Type2,2822.27,15,0,10.100743187448389,2983.414634146341,0,0,0,0,3,3
NC551,11.55,No Sugar,0.037,Health and Hygiene,117.57,OUT003,1999,Medium,Tier 1,Departmental Store,6197.68,25,0,10.170415224913494,2501.4893617021276,1,0,0,1,8,0
FD8735,14.51,Regular,0.068,Frozen Foods,116.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,3240.77,15,0,7.997245179063362,1488.7179487179487,0,0,0,2,5,3
FD3270,11.68,Regular,0.01,Dairy,125.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,2801.49,15,0,10.768177929854577,6294.0,0,0,0,2,4,3
FD8182,15.52,Low Sugar,0.122,Dairy,138.6,OUT004,2009,Medium,Tier 2,Supermarket Type2,3927.88,15,0,8.92466194462331,1050.0,0,0,0,0,4,3
FD4646,13.43,Low Sugar,0.027,Baking Goods,170.69,OUT001,1987,High,Tier 2,Supermarket Type1,4112.45,37,0,12.70014880952381,4613.243243243243,0,1,0,0,0,2
